#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                      ---- DRAMA ( SESAM 2.1.3 ) ----
#                                      ESA 2018 
#
#                              trajectory history file
#-------------------------------------------------------------------------------
# Filename      : sara.Structure_-_AA2198.7a1ae0a8-fdf2-4d39-a075-2360bef550df_Trajectory.txt
# RunID         : sara
# ObjectID      : 7a1ae0a8-fdf2-4d39-a075-2360bef550df
# ObjectName    : Structure_-_AA2198
# Content       : This file contains the trajectory state data of the object,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach  Flight Path [deg]  Heading [deg]
#---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
   247.100          57.827     16.154      3.210            6.712         1880.099      0.568      0.000      0.000    0.00005   21.06866           -2.29808       11.40011 
   248.100          57.558     16.213      3.222            6.680         1886.768      0.568      0.000      0.000    0.00005   20.93949           -2.31875       11.40572 
   249.100          57.287     16.272      3.235            6.648         1893.404      0.568      0.000      0.000    0.00005   20.80827           -2.34011       11.41132 
   250.100          57.015     16.330      3.247            6.615         1900.008      0.568      0.000      0.000    0.00005   20.67500           -2.36217       11.41692 
   251.100          56.742     16.388      3.259            6.581         1906.579      0.568      0.000      0.000    0.00005   20.53964           -2.38495       11.42252 
   252.100          56.467     16.445      3.271            6.546         1913.116      0.568      0.000      0.000    0.00005   20.40217           -2.40848       11.42810 
   253.100          56.191     16.502      3.283            6.511         1919.619      0.568      0.000      0.000    0.00004   20.26257           -2.43278       11.43367 
   254.100          55.914     16.559      3.295            6.475         1926.085      0.568      0.000      0.000    0.00004   20.12082           -2.45786       11.43923 
   255.100          55.636     16.616      3.307            6.438         1932.516      0.568      0.000      0.000    0.00004   19.97691           -2.48376       11.44478 
   256.100          55.356     16.672      3.319            6.400         1938.909      0.568      0.000      0.000    0.00004   19.83081           -2.51050       11.45031 
   257.100          55.075     16.728      3.330            6.361         1945.265      0.568      0.000      0.000    0.00004   19.68251           -2.53810       11.45583 
   258.100          54.793     16.784      3.342            6.322         1951.581      0.568      0.000      0.000    0.00004   19.53200           -2.56658       11.46133 
   259.100          54.509     16.839      3.354            6.282         1957.859      0.568      0.000      0.000    0.00004   19.37927           -2.59597       11.46681 
   260.100          54.224     16.894      3.365            6.241         1964.095      0.568      0.000      0.000    0.00004   19.22431           -2.62630       11.47227 
   261.100          53.937     16.949      3.377            6.199         1970.290      0.568      0.000      0.000    0.00003   19.06710           -2.65760       11.47771 
   262.100          53.649     17.003      3.388            6.156         1976.444      0.568      0.000      0.000    0.00003   18.90765           -2.68989       11.48312 
   263.100          53.359     17.057      3.400            6.112         1982.554      0.568      0.000      0.000    0.00003   18.74596           -2.72320       11.48851 
   264.100          53.068     17.110      3.411            6.068         1988.620      0.568      0.000      0.000    0.00003   18.58202           -2.75756       11.49387 
   265.100          52.776     17.163      3.422            6.022         1994.642      0.568      0.000      0.000    0.00003   18.41583           -2.79300       11.49921 
   266.100          52.481     17.216      3.433            5.976         2000.618      0.568      0.000      0.000    0.00003   18.24741           -2.82955       11.50451 
   267.100          52.186     17.268      3.444            5.929         2006.548      0.568      0.000      0.000    0.00003   18.07675           -2.86725       11.50978 
   268.100          51.888     17.320      3.455            5.881         2012.430      0.568      0.000      0.000    0.00003   17.90388           -2.90612       11.51503 
   269.100          51.589     17.371      3.466            5.832         2018.264      0.568      0.000      0.000    0.00003   17.72880           -2.94621       11.52023 
   270.100          51.289     17.422      3.477            5.782         2024.049      0.568      0.000      0.000    0.00003   17.55921           -2.98754       11.52541 
   271.100          50.986     17.473      3.488            5.732         2029.784      0.568      0.000      0.000    0.00002   17.40600           -3.03015       11.53055 
   272.100          50.683     17.523      3.498            5.680         2035.469      0.568      0.000      0.000    0.00002   17.24969           -3.07408       11.53564 
   273.100          50.377     17.572      3.509            5.627         2041.101      0.568      0.000      0.000    0.00002   17.09026           -3.11938       11.54070 
   274.100          50.070     17.621      3.519            5.574         2046.680      0.568      0.000      0.000    0.00002   16.92772           -3.16609       11.54572 
   275.100          49.762     17.670      3.530            5.519         2052.205      0.568      0.000      0.000    0.00002   16.76217           -3.21425       11.55070 
   276.100          49.451     17.718      3.540            5.463         2057.675      0.568      0.000      0.000    0.00002   16.59339           -3.26391       11.55564 
   277.100          49.140     17.766      3.550            5.406         2063.089      0.568      0.000      0.000    0.00002   16.42150           -3.31513       11.56054 
   278.100          48.826     17.813      3.560            5.349         2068.446      0.568      0.000      0.000    0.00002   16.24651           -3.36794       11.56540 
   279.100          48.511     17.860      3.570            5.290         2073.745      0.568      0.000      0.000    0.00002   16.06846           -3.42241       11.57023 
   280.100          48.195     17.906      3.580            5.230         2078.984      0.568      0.000      0.000    0.00002   15.88735           -3.47858       11.57501 
   281.100          47.876     17.951      3.590            5.169         2084.164      0.568      0.000      0.000    0.00002   15.70324           -3.53651       11.57975 
   282.100          47.557     17.996      3.599            5.107         2089.282      0.568      0.000      0.000    0.00002   15.51615           -3.59626       11.58445 
   283.100          47.236     18.041      3.609            5.045         2094.338      0.568      0.000      0.000    0.00002   15.33189           -3.65788       11.58912 
   284.100          46.913     18.085      3.618            4.981         2099.331      0.568      0.000      0.000    0.00001   15.16341           -3.72146       11.59374 
   285.100          46.589     18.128      3.628            4.916         2104.260      0.568      0.000      0.000    0.00001   14.99103           -3.78704       11.59831 
   286.100          46.264     18.171      3.637            4.850         2109.123      0.568      0.000      0.000    0.00001   14.81474           -3.85472       11.60284 
   287.100          45.937     18.213      3.646            4.782         2113.919      0.568      0.000      0.000    0.00001   14.63458           -3.92456       11.60732 
   288.100          45.609     18.255      3.655            4.714         2118.648      0.568      0.000      0.000    0.00001   14.45055           -3.99665       11.61176 
   289.100          45.280     18.296      3.664            4.644         2123.308      0.568      0.000      0.000    0.00001   14.26271           -4.07107       11.61614 
   290.100          44.950     18.336      3.672            4.574         2127.898      0.568      0.000      0.000    0.00001   14.07110           -4.14791       11.62047 
   291.100          44.618     18.376      3.681            4.502         2132.417      0.568      0.000      0.000    0.00001   13.87577           -4.22726       11.62474 
   292.100          44.286     18.415      3.689            4.430         2136.864      0.568      0.000      0.000    0.00001   13.67679           -4.30923       11.62895 
   293.100          43.953     18.454      3.698            4.356         2141.238      0.568      0.000      0.000    0.00001   13.47424           -4.39390       11.63310 
   294.100          43.619     18.491      3.706            4.282         2145.539      0.568      0.000      0.000    0.00001   13.26821           -4.48139       11.63718 
   295.100          43.284     18.529      3.714            4.207         2149.764      0.568      0.000      0.000    0.00001   13.05881           -4.57180       11.64120 
   296.100          42.948     18.565      3.722            4.130         2153.913      0.568      0.000      0.000    0.00001   12.84616           -4.66525       11.64514 
   297.100          42.612     18.601      3.730            4.053         2157.986      0.568      0.000      0.000    0.00001   12.63038           -4.76187       11.64900 
   298.100          42.275     18.636      3.737            3.976         2161.982      0.568      0.000      0.000    0.00001   12.41164           -4.86177       11.65278 
   299.100          41.938     18.671      3.745            3.897         2165.900      0.568      0.000      0.000    0.00001   12.19007           -4.96509       11.65648 
   300.100          41.600     18.704      3.752            3.818         2169.738      0.568      0.000      0.000    0.00001   11.96587           -5.07197       11.66010 
   301.100          41.263     18.737      3.759            3.739         2173.498      0.568      0.000      0.000    0.00001   11.73923           -5.18255       11.66362 
   302.100          40.925     18.770      3.766            3.659         2177.178      0.568      0.000      0.000    0.00001   11.51033           -5.29699       11.66705 
   303.100          40.587     18.802      3.773            3.579         2180.778      0.568      0.000      0.000    0.00001   11.27941           -5.41544       11.67038 
   304.100          40.250     18.832      3.780            3.498         2184.297      0.568      0.000      0.000    0.00001   11.04669           -5.53806       11.67361 
   305.100          39.912     18.863      3.786            3.417         2187.735      0.568      0.000      0.000    0.00001   10.81240           -5.66503       11.67674 
   306.100          39.575     18.892      3.793            3.336         2191.092      0.568      0.000      0.000    0.00001   10.57681           -5.79654       11.67977 
   307.100          39.238     18.921      3.799            3.255         2194.368      0.568      0.000      0.000    0.00000   10.34018           -5.93276       11.68268 
   308.100          38.902     18.949      3.805            3.174         2197.563      0.568      0.000      0.000    0.00000   10.10277           -6.07391       11.68549 
   309.100          38.566     18.977      3.811            3.094         2200.677      0.568      0.000      0.000    0.00000    9.86486           -6.22019       11.68819 
   310.100          38.232     19.003      3.817            3.013         2203.710      0.568      0.000      0.000    0.00000    9.62675           -6.37181       11.69078 
   311.100          37.898     19.029      3.822            2.933         2206.662      0.568      0.000      0.000    0.00000    9.38872           -6.52901       11.69325 
   312.100          37.565     19.055      3.828            2.853         2209.535      0.568      0.000      0.000    0.00000    9.15106           -6.69202       11.69560 
   313.100          37.233     19.079      3.833            2.774         2212.327      0.568      0.000      0.000    0.00000    8.91408           -6.86109       11.69783 
   314.100          36.902     19.103      3.839            2.695         2215.040      0.568      0.000      0.000    0.00000    8.67806           -7.03649       11.69994 
   315.100          36.573     19.126      3.844            2.617         2217.674      0.568      0.000      0.000    0.00000    8.44330           -7.21849       11.70192 
   316.100          36.244     19.149      3.849            2.539         2220.230      0.568      0.000      0.000    0.00000    8.21009           -7.40737       11.70377 
   317.100          35.918     19.170      3.853            2.463         2222.709      0.568      0.000      0.000    0.00000    7.97871           -7.60343       11.70549 
   318.100          35.593     19.192      3.858            2.388         2225.112      0.568      0.000      0.000    0.00000    7.74944           -7.80698       11.70707 
   319.100          35.269     19.212      3.862            2.313         2227.439      0.568      0.000      0.000    0.00000    7.52256           -8.01836       11.70852 
   320.100          34.947     19.232      3.867            2.240         2229.693      0.568      0.000      0.000    0.00000    7.29831           -8.23789       11.70982 
   321.100          34.627     19.251      3.871            2.168         2231.873      0.568      0.000      0.000    0.00000    7.07696           -8.46594       11.71097 
   322.100          34.309     19.270      3.875            2.097         2233.981      0.568      0.000      0.000    0.00000    6.85874           -8.70288       11.71197 
   323.100          33.993     19.288      3.879            2.027         2236.018      0.568      0.000      0.000    0.00000    6.64386           -8.94908       11.71282 
